Category,Product,City,Order Date,Sales,Discount,Profit
"Eggs, Meat & Fish",Mutton,Tirunelveli,2017-08-26,2189,0.25,766.15
"Eggs, Meat & Fish",Chicken,Karur,2015-10-13,1413,0.33,339.12
Oil & Masala,Masalas,Tenkasi,2018-12-20,2400,0.31,528.0
Oil & Masala,Spices,Tenkasi,2017-05-02,859,0.34,180.39
Fruits & Veggies,Fresh Vegetables,Ooty,2017-11-11,2105,0.2,926.2
Oil & Masala,Masalas,Ramanadhapuram,2017-11-11,2491,0.19,348.74
Oil & Masala,Spices,Theni,2017-10-30,2416,0.23,483.2
Bakery,Cakes,Kanyakumari,2017-11-10,701,0.27,294.42
Bakery,Cakes,Cumbum,2017-12-26,877,0.18,210.48
Food Grains,Atta & Flour,Theni,2018-11-10,1573,0.22,487.63
Oil & Masala,Spices,Karur,2015-11-20,2337,0.35,654.36
Fruits & Veggies,Fresh Fruits,Kanyakumari,2018-06-19,2130,0.35,830.7
"Eggs, Meat & Fish",Fish,Ramanadhapuram,2017-04-01,1019,0.13,152.85
"Eggs, Meat & Fish",Chicken,Krishnagiri,2016-12-27,2418,0.15,145.08
Food Grains,Rice,Ramanadhapuram,2017-02-23,1960,0.11,686.0
Snacks,Noodles,Dharmapuri,2015-11-23,1569,0.28,470.7
Snacks,Chocolates,Coimbatore,2018-11-02,2421,0.16,1041.03
"Eggs, Meat & Fish",Chicken,Kanyakumari,2015-03-03,1570,0.21,518.1
Beverages,Soft Drinks,Theni,2015-04-28,1027,0.3,112.97
Beverages,Health Drinks,Viluppuram,2018-08-13,1797,0.17,557.07
Oil & Masala,Masalas,Kanyakumari,2018-05-28,758,0.1,75.8
Snacks,Cookies,Virudhunagar,2015-12-05,671,0.14,46.97
Oil & Masala,Edible Oil & Ghee,Kanyakumari,2015-12-05,1853,0.35,648.55
Bakery,Cakes,Kanyakumari,2018-07-31,2129,0.21,574.83
Snacks,Cookies,Tenkasi,2016-08-16,1262,0.29,517.42
Oil & Masala,Edible Oil & Ghee,Krishnagiri,2018-11-04,556,0.1,127.88
Snacks,Chocolates,Vellore,2015-04-28,644,0.11,251.16
Food Grains,Organic Staples,Coimbatore,2017-11-22,1343,0.11,201.45
"Eggs, Meat & Fish",Eggs,Vellore,2018-08-24,2270,0.14,590.2
Bakery,Biscuits,Vellore,2018-02-06,2107,0.27,884.94
Food Grains,Dals & Pulses,Perambalur,2018-09-25,2368,0.19,426.24
Fruits & Veggies,Organic Vegetables,Coimbatore,2018-10-22,782,0.28,156.4
Bakery,Cakes,Tirunelveli,2016-04-16,1081,0.18,108.1
Fruits & Veggies,Fresh Fruits,Kanyakumari,2018-10-19,2370,0.26,876.9
"Eggs, Meat & Fish",Eggs,Salem,2015-10-18,2030,0.2,162.4
Food Grains,Dals & Pulses,Ramanadhapuram,2015-09-29,1625,0.22,698.75
Oil & Masala,Spices,Tenkasi,2017-07-25,2490,0.21,622.5
Fruits & Veggies,Fresh Fruits,Viluppuram,2018-04-13,1391,0.14,500.76
"Eggs, Meat & Fish",Chicken,Bodi,2018-02-24,1104,0.35,287.04
Snacks,Cookies,Coimbatore,2018-12-04,606,0.27,218.16
Food Grains,Atta & Flour,Nagercoil,2017-11-18,747,0.3,253.98
Beverages,Health Drinks,Salem,2015-09-26,2340,0.34,561.6
"Eggs, Meat & Fish",Fish,Tenkasi,2016-11-05,1229,0.2,184.35
Beverages,Health Drinks,Chennai,2016-12-03,944,0.35,273.76
Bakery,Breads & Buns,Namakkal,2015-10-18,1314,0.13,433.62
Snacks,Chocolates,Salem,2017-09-03,1960,0.25,333.2
Snacks,Noodles,Salem,2017-09-01,2394,0.18,957.6
Fruits & Veggies,Fresh Vegetables,Cumbum,2015-10-18,2247,0.14,337.05
Bakery,Biscuits,Karur,2015-09-29,588,0.3,141.12
Beverages,Health Drinks,Coimbatore,2017-06-25,2074,0.3,331.84
Bakery,Breads & Buns,Theni,2018-11-26,2449,0.28,538.78
Snacks,Noodles,Ramanadhapuram,2018-11-18,1352,0.1,135.2
Fruits & Veggies,Fresh Vegetables,Pudukottai,2018-10-19,571,0.22,245.53
Beverages,Soft Drinks,Kanyakumari,2018-12-18,1529,0.21,137.61
Snacks,Cookies,Virudhunagar,2017-12-06,1689,0.11,709.38
"Eggs, Meat & Fish",Mutton,Coimbatore,2016-04-16,1399,0.17,587.58
"Eggs, Meat & Fish",Fish,Virudhunagar,2017-08-29,648,0.24,233.28
Fruits & Veggies,Fresh Vegetables,Coimbatore,2017-09-01,1014,0.16,111.54
Snacks,Cookies,Virudhunagar,2018-11-24,1412,0.12,225.92
"Eggs, Meat & Fish",Eggs,Virudhunagar,2018-09-02,1209,0.3,120.9
Beverages,Soft Drinks,Vellore,2017-08-26,2008,0.21,381.52
"Eggs, Meat & Fish",Chicken,Kanyakumari,2017-11-28,1829,0.23,109.74
"Eggs, Meat & Fish",Eggs,Madurai,2015-03-03,2173,0.31,847.47
"Eggs, Meat & Fish",Fish,Tenkasi,2018-12-02,1983,0.31,753.54
"Eggs, Meat & Fish",Mutton,Virudhunagar,2015-06-06,1857,0.17,538.53
Bakery,Biscuits,Dindigul,2015-09-29,2427,0.29,582.48
Beverages,Health Drinks,Virudhunagar,2017-12-06,2316,0.35,416.88
Food Grains,Atta & Flour,Virudhunagar,2016-09-07,1315,0.35,433.95
Fruits & Veggies,Fresh Vegetables,Krishnagiri,2018-09-28,1767,0.27,318.06
Food Grains,Rice,Karur,2018-09-09,2045,0.28,858.9
Bakery,Cakes,Chennai,2016-08-21,2329,0.24,954.89
Oil & Masala,Masalas,Bodi,2017-08-29,2010,0.26,703.5
Beverages,Soft Drinks,Cumbum,2018-09-09,664,0.19,232.4
Fruits & Veggies,Organic Vegetables,Viluppuram,2016-08-16,2347,0.19,422.46
Fruits & Veggies,Organic Fruits,Karur,2017-11-28,874,0.2,367.08
"Eggs, Meat & Fish",Chicken,Vellore,2018-05-04,1230,0.25,528.9
Food Grains,Atta & Flour,Kanyakumari,2016-05-21,1442,0.15,158.62
Beverages,Soft Drinks,Salem,2015-08-25,951,0.23,76.08
Beverages,Soft Drinks,Bodi,2017-09-27,2172,0.11,325.8
Food Grains,Atta & Flour,Virudhunagar,2016-03-05,1517,0.34,273.06
Fruits & Veggies,Fresh Fruits,Kanyakumari,2016-09-07,1799,0.12,629.65
Beverages,Health Drinks,Dindigul,2016-08-16,1259,0.15,226.62
Bakery,Cakes,Nagercoil,2018-05-04,1216,0.22,279.68
Beverages,Soft Drinks,Pudukottai,2018-04-30,665,0.27,106.4
Bakery,Breads & Buns,Tirunelveli,2015-08-25,1299,0.31,272.79
Snacks,Chocolates,Vellore,2015-12-05,2058,0.3,288.12
Beverages,Soft Drinks,Bodi,2018-05-03,1311,0.15,301.53
Beverages,Soft Drinks,Namakkal,2016-09-04,1115,0.19,379.1
"Eggs, Meat & Fish",Chicken,Virudhunagar,2016-09-15,725,0.29,65.25
Snacks,Chocolates,Salem,2018-04-09,2118,0.33,571.86
Snacks,Cookies,Nagercoil,2017-06-25,862,0.16,310.32
Bakery,Biscuits,Tenkasi,2016-04-16,2377,0.27,594.25
Fruits & Veggies,Fresh Fruits,Namakkal,2018-05-03,1061,0.26,169.76
Snacks,Chocolates,Dindigul,2015-09-26,777,0.25,54.39
Beverages,Soft Drinks,Nagercoil,2017-01-04,1291,0.25,167.83
Food Grains,Organic Staples,Virudhunagar,2018-10-26,2328,0.33,535.44
Fruits & Veggies,Organic Fruits,Dharmapuri,2015-08-25,1694,0.25,525.14
Beverages,Soft Drinks,Nagercoil,2016-11-15,1860,0.33,93.0
Beverages,Health Drinks,Virudhunagar,2015-10-21,1545,0.33,633.45
Snacks,Noodles,Namakkal,2016-06-23,763,0.27,251.79
Fruits & Veggies,Organic Fruits,Bodi,2015-08-20,1300,0.23,234.0
Beverages,Health Drinks,Salem,2015-10-11,961,0.13,76.88
Fruits & Veggies,Fresh Vegetables,Tenkasi,2016-06-13,1121,0.18,470.82
Oil & Masala,Masalas,Dindigul,2016-12-14,2087,0.13,605.23
Bakery,Cakes,Virudhunagar,2017-03-27,767,0.12,76.7
"Eggs, Meat & Fish",Chicken,Krishnagiri,2015-03-17,697,0.25,111.52
Bakery,Biscuits,Krishnagiri,2015-11-22,1698,0.19,441.48
Food Grains,Organic Staples,Trichy,2016-04-20,1892,0.22,567.6
Oil & Masala,Masalas,Bodi,2015-04-04,1904,0.12,190.4
Snacks,Cookies,Coimbatore,2015-03-17,1234,0.16,308.5
"Eggs, Meat & Fish",Eggs,Bodi,2015-08-20,532,0.35,95.76
"Eggs, Meat & Fish",Mutton,Kanyakumari,2016-02-07,1632,0.17,669.12
Food Grains,Atta & Flour,Viluppuram,2015-11-01,801,0.32,144.18
Fruits & Veggies,Organic Vegetables,Dharmapuri,2018-09-18,2270,0.3,204.3
Fruits & Veggies,Fresh Vegetables,Namakkal,2018-07-10,1604,0.31,577.44
Fruits & Veggies,Fresh Vegetables,Coimbatore,2015-11-22,1406,0.33,449.92
Beverages,Health Drinks,Kanyakumari,2015-03-17,1890,0.13,737.1
"Eggs, Meat & Fish",Mutton,Viluppuram,2017-10-15,1995,0.25,618.45
Bakery,Breads & Buns,Perambalur,2018-11-26,960,0.1,115.2
Oil & Masala,Spices,Kanyakumari,2018-09-18,1195,0.26,322.65
Beverages,Health Drinks,Pudukottai,2016-08-21,1622,0.22,421.72
Beverages,Health Drinks,Karur,2015-11-21,576,0.31,241.92
Oil & Masala,Edible Oil & Ghee,Namakkal,2015-11-01,1018,0.19,142.52
Bakery,Biscuits,Krishnagiri,2016-06-13,1092,0.11,414.96
Food Grains,Dals & Pulses,Tenkasi,2018-05-05,2220,0.3,466.2
Fruits & Veggies,Organic Vegetables,Theni,2018-04-08,1562,0.13,656.04
Fruits & Veggies,Organic Vegetables,Kanyakumari,2015-03-17,1082,0.17,411.16
Fruits & Veggies,Fresh Vegetables,Perambalur,2015-03-21,1366,0.34,232.22
Fruits & Veggies,Fresh Vegetables,Vellore,2015-11-22,708,0.17,169.92
"Eggs, Meat & Fish",Fish,Vellore,2017-09-12,2087,0.19,459.14
Food Grains,Dals & Pulses,Ooty,2015-12-02,1276,0.32,510.4
Fruits & Veggies,Organic Fruits,Ooty,2015-04-04,1593,0.12,477.9
Fruits & Veggies,Organic Vegetables,Nagercoil,2015-04-07,1125,0.29,337.5
Beverages,Soft Drinks,Ooty,2015-05-30,1235,0.3,407.55
Snacks,Noodles,Viluppuram,2015-03-21,915,0.21,228.75
Snacks,Noodles,Theni,2015-08-19,595,0.18,160.65
"Eggs, Meat & Fish",Mutton,Bodi,2015-11-21,2496,0.12,973.44
Fruits & Veggies,Fresh Fruits,Viluppuram,2016-03-22,1584,0.11,316.8
"Eggs, Meat & Fish",Mutton,Trichy,2015-03-21,2298,0.11,620.46
Fruits & Veggies,Organic Vegetables,Trichy,2017-05-12,810,0.14,40.5
"Eggs, Meat & Fish",Mutton,Theni,2018-05-19,1991,0.33,617.21
Beverages,Health Drinks,Tenkasi,2015-08-17,1736,0.26,729.12
Food Grains,Dals & Pulses,Tirunelveli,2016-12-01,893,0.25,142.88
Food Grains,Atta & Flour,Trichy,2015-12-27,1643,0.25,230.02
Food Grains,Dals & Pulses,Vellore,2018-09-18,1573,0.12,393.25
Beverages,Health Drinks,Trichy,2015-03-17,1576,0.14,614.64
Oil & Masala,Edible Oil & Ghee,Tirunelveli,2016-12-01,527,0.28,221.34
Beverages,Soft Drinks,Coimbatore,2015-11-22,1117,0.3,167.55
Bakery,Cakes,Madurai,2016-02-07,1476,0.13,118.08
Bakery,Breads & Buns,Namakkal,2015-03-21,1987,0.11,536.49
"Eggs, Meat & Fish",Eggs,Madurai,2016-06-13,1267,0.21,76.02
Beverages,Soft Drinks,Salem,2015-08-17,1614,0.21,484.2
Beverages,Health Drinks,Dharmapuri,2018-09-18,1833,0.23,421.59
Bakery,Cakes,Vellore,2015-04-04,1501,0.33,240.16
"Eggs, Meat & Fish",Mutton,Kanyakumari,2018-09-09,2113,0.16,824.07
Oil & Masala,Spices,Chennai,2015-10-21,1014,0.3,81.12
Fruits & Veggies,Organic Vegetables,Ooty,2017-09-12,2205,0.27,595.35
Snacks,Noodles,Theni,2016-06-13,1606,0.18,546.04
Bakery,Breads & Buns,Perambalur,2017-10-15,1831,0.34,91.55
Bakery,Biscuits,Namakkal,2017-05-30,2323,0.11,1022.12
Beverages,Health Drinks,Vellore,2015-11-21,2272,0.19,613.44
Oil & Masala,Edible Oil & Ghee,Pudukottai,2015-04-21,1143,0.17,137.16
Bakery,Breads & Buns,Krishnagiri,2017-08-05,2249,0.16,989.56
Snacks,Chocolates,Ooty,2015-04-05,2123,0.19,700.59
Bakery,Cakes,Chennai,2017-10-15,747,0.19,141.93
Oil & Masala,Spices,Virudhunagar,2015-08-17,1217,0.12,425.95
Bakery,Breads & Buns,Salem,2018-09-18,1013,0.3,395.07
"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2018-09-09,1749,0.15,87.45
"Eggs, Meat & Fish",Mutton,Karur,2016-09-06,567,0.19,124.74
"Eggs, Meat & Fish",Fish,Perambalur,2016-07-25,1680,0.16,688.8
Snacks,Chocolates,Viluppuram,2017-05-30,1581,0.12,316.2
Oil & Masala,Edible Oil & Ghee,Salem,2016-08-21,1908,0.33,705.96
Food Grains,Atta & Flour,Kanyakumari,2018-03-21,1614,0.2,306.66
Snacks,Noodles,Bodi,2015-08-01,1638,0.11,163.8
Fruits & Veggies,Fresh Fruits,Nagercoil,2018-03-10,1517,0.35,379.25
Oil & Masala,Edible Oil & Ghee,Kanyakumari,2018-12-11,2089,0.13,605.81
Food Grains,Dals & Pulses,Ooty,2016-11-08,1393,0.21,459.69
Oil & Masala,Edible Oil & Ghee,Salem,2016-09-25,599,0.25,149.75
Beverages,Soft Drinks,Madurai,2015-03-21,2408,0.34,192.64
Snacks,Cookies,Ramanadhapuram,2017-04-12,1008,0.15,221.76
Bakery,Cakes,Viluppuram,2018-06-15,1130,0.32,271.2
Beverages,Health Drinks,Salem,2016-03-24,832,0.26,108.16
"Eggs, Meat & Fish",Mutton,Salem,2018-05-13,2201,0.26,638.29
Oil & Masala,Edible Oil & Ghee,Ooty,2018-09-07,1537,0.18,445.73
Fruits & Veggies,Organic Vegetables,Nagercoil,2015-09-20,2134,0.14,938.96
"Eggs, Meat & Fish",Mutton,Vellore,2017-05-14,2321,0.35,510.62
Fruits & Veggies,Organic Vegetables,Chennai,2016-06-08,1492,0.29,417.76
"Eggs, Meat & Fish",Chicken,Perambalur,2016-08-09,818,0.25,89.98
Beverages,Soft Drinks,Tirunelveli,2018-09-28,1461,0.16,350.64
Oil & Masala,Masalas,Kanyakumari,2015-08-01,763,0.33,68.67
Beverages,Soft Drinks,Kanyakumari,2015-09-28,1579,0.22,536.86
Snacks,Chocolates,Virudhunagar,2015-10-09,573,0.3,206.28
"Eggs, Meat & Fish",Eggs,Chennai,2018-04-24,1755,0.21,333.45
Fruits & Veggies,Fresh Fruits,Pudukottai,2017-10-10,1266,0.14,303.84
Food Grains,Organic Staples,Dharmapuri,2018-10-27,2117,0.33,550.42
Snacks,Noodles,Chennai,2015-11-01,727,0.28,276.26
"Eggs, Meat & Fish",Eggs,Theni,2015-07-05,2475,0.31,915.75
Oil & Masala,Masalas,Namakkal,2017-09-22,2122,0.23,190.98
Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,2016-03-12,1604,0.14,449.12
Oil & Masala,Edible Oil & Ghee,Coimbatore,2016-06-08,1473,0.33,147.3
Bakery,Breads & Buns,Virudhunagar,2015-08-01,2479,0.26,991.6
Bakery,Breads & Buns,Cumbum,2016-07-05,1764,0.22,723.24
Food Grains,Dals & Pulses,Pudukottai,2016-03-26,715,0.2,128.7
Fruits & Veggies,Fresh Fruits,Ramanadhapuram,2018-10-20,1178,0.28,176.7
Fruits & Veggies,Organic Vegetables,Viluppuram,2017-04-12,500,0.17,225.0
Oil & Masala,Spices,Coimbatore,2017-04-12,681,0.15,34.05
Beverages,Health Drinks,Bodi,2016-12-27,1495,0.33,433.55
Oil & Masala,Masalas,Coimbatore,2016-05-01,1772,0.12,141.76
Beverages,Soft Drinks,Vellore,2016-06-18,756,0.12,332.64
Fruits & Veggies,Organic Vegetables,Tirunelveli,2017-08-27,685,0.31,246.6
Food Grains,Atta & Flour,Ramanadhapuram,2018-06-05,2365,0.23,543.95
Bakery,Biscuits,Pudukottai,2016-06-08,1178,0.26,58.9
"Eggs, Meat & Fish",Eggs,Ooty,2018-12-02,2125,0.22,743.75
Bakery,Cakes,Cumbum,2016-11-12,1752,0.31,700.8
Snacks,Chocolates,Madurai,2015-11-01,1442,0.27,187.46
Bakery,Cakes,Chennai,2016-09-06,984,0.32,314.88
Fruits & Veggies,Organic Vegetables,Virudhunagar,2018-06-15,1117,0.3,67.02
Oil & Masala,Spices,Cumbum,2017-11-20,1746,0.25,488.88
Food Grains,Rice,Perambalur,2015-04-29,1705,0.23,409.2
Oil & Masala,Masalas,Theni,2016-05-01,537,0.14,26.85
Oil & Masala,Edible Oil & Ghee,Bodi,2018-06-26,1568,0.19,172.48
Snacks,Noodles,Tirunelveli,2017-05-14,1234,0.27,518.28
"Eggs, Meat & Fish",Fish,Tenkasi,2018-11-24,1833,0.1,238.29
Beverages,Health Drinks,Viluppuram,2016-06-08,2119,0.24,233.09
Fruits & Veggies,Organic Vegetables,Karur,2018-10-27,1625,0.33,325.0
Bakery,Breads & Buns,Viluppuram,2018-06-15,565,0.26,50.85
Oil & Masala,Edible Oil & Ghee,Dharmapuri,2016-12-18,1000,0.19,190.0
Food Grains,Dals & Pulses,Bodi,2016-12-18,2359,0.1,1014.37
"Eggs, Meat & Fish",Eggs,Chennai,2015-09-28,1557,0.28,591.66
Beverages,Health Drinks,Ooty,2018-06-10,1240,0.34,446.4
"Eggs, Meat & Fish",Fish,Tenkasi,2016-06-08,2492,0.13,124.6
Snacks,Cookies,Salem,2016-11-08,860,0.23,232.2
Snacks,Cookies,Perambalur,2015-11-01,1717,0.1,463.59
Oil & Masala,Masalas,Tenkasi,2017-05-28,1798,0.35,125.86
Snacks,Cookies,Vellore,2015-12-16,2240,0.25,336.0
"Eggs, Meat & Fish",Mutton,Trichy,2015-03-31,616,0.14,221.76
"Eggs, Meat & Fish",Fish,Namakkal,2016-09-25,981,0.16,49.05
Bakery,Biscuits,Cumbum,2015-01-20,1973,0.32,789.2
Bakery,Biscuits,Pudukottai,2017-05-17,1548,0.19,433.44
Food Grains,Organic Staples,Kanyakumari,2017-05-14,1452,0.34,493.68
Bakery,Cakes,Tirunelveli,2016-11-12,1843,0.33,737.2
Fruits & Veggies,Organic Vegetables,Coimbatore,2016-06-08,2009,0.15,703.15
"Eggs, Meat & Fish",Chicken,Karur,2016-09-25,1442,0.18,216.3
Snacks,Noodles,Virudhunagar,2017-05-14,1119,0.27,78.33
Bakery,Breads & Buns,Krishnagiri,2016-11-12,1766,0.25,512.14
Beverages,Health Drinks,Kanyakumari,2018-10-27,2334,0.26,793.56
Snacks,Cookies,Vellore,2017-10-10,2117,0.23,296.38
Snacks,Noodles,Nagercoil,2017-12-29,1046,0.35,470.7
Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,2018-11-24,2452,0.29,343.28
"Eggs, Meat & Fish",Eggs,Chennai,2017-03-19,2235,0.32,469.35
Food Grains,Organic Staples,Madurai,2017-10-28,1019,0.13,438.17
"Eggs, Meat & Fish",Mutton,Dharmapuri,2018-03-10,2133,0.16,554.58
Food Grains,Rice,Tenkasi,2017-12-29,1143,0.12,251.46
Oil & Masala,Spices,Ramanadhapuram,2016-09-25,580,0.28,237.8
Food Grains,Atta & Flour,Krishnagiri,2016-11-07,692,0.35,235.28
Bakery,Breads & Buns,Bodi,2018-05-27,1649,0.32,742.05
Fruits & Veggies,Fresh Fruits,Krishnagiri,2018-04-06,1050,0.23,441.0
Food Grains,Organic Staples,Kanyakumari,2017-05-17,958,0.18,344.88
Food Grains,Organic Staples,Nagercoil,2015-07-01,1685,0.32,707.7
Snacks,Chocolates,Ooty,2017-11-28,1649,0.29,527.68
Oil & Masala,Spices,Virudhunagar,2016-11-08,2419,0.3,362.85
Beverages,Health Drinks,Cumbum,2017-05-14,2364,0.23,236.4
Bakery,Cakes,Namakkal,2018-03-28,550,0.24,66.0
Fruits & Veggies,Fresh Fruits,Dharmapuri,2016-11-07,711,0.25,199.08
Oil & Masala,Edible Oil & Ghee,Nagercoil,2015-11-30,1974,0.13,335.58
Bakery,Biscuits,Karur,2018-05-12,1457,0.1,131.13
Oil & Masala,Spices,Theni,2015-03-14,886,0.16,177.2
"Eggs, Meat & Fish",Mutton,Cumbum,2015-11-04,1509,0.26,377.25
Oil & Masala,Masalas,Salem,2018-01-12,1126,0.26,67.56
Snacks,Cookies,Vellore,2017-07-21,2220,0.33,688.2
Oil & Masala,Masalas,Ramanadhapuram,2015-04-06,1556,0.23,171.16
Bakery,Cakes,Tenkasi,2018-01-23,1133,0.32,226.6
Food Grains,Organic Staples,Salem,2017-12-23,1658,0.11,215.54
Fruits & Veggies,Organic Vegetables,Namakkal,2015-12-24,553,0.31,110.6
Fruits & Veggies,Organic Fruits,Ooty,2018-12-08,1944,0.1,855.36
Food Grains,Atta & Flour,Namakkal,2018-07-28,2076,0.24,830.4
Food Grains,Atta & Flour,Ooty,2016-08-21,1531,0.13,336.82
Fruits & Veggies,Fresh Vegetables,Dindigul,2018-12-17,721,0.34,64.89
Beverages,Health Drinks,Chennai,2015-11-26,1714,0.29,771.3
Oil & Masala,Spices,Karur,2017-12-26,994,0.21,119.28
Oil & Masala,Spices,Coimbatore,2016-04-13,703,0.24,70.3
Bakery,Biscuits,Ooty,2015-02-14,1392,0.12,431.52
Bakery,Breads & Buns,Tirunelveli,2015-04-12,1074,0.12,204.06
Food Grains,Atta & Flour,Tenkasi,2018-04-30,616,0.25,30.8
Snacks,Cookies,Chennai,2018-09-19,1966,0.18,845.38
Beverages,Health Drinks,Chennai,2016-09-18,969,0.23,174.42
Fruits & Veggies,Organic Fruits,Tirunelveli,2017-08-22,1924,0.31,250.12
Food Grains,Atta & Flour,Pudukottai,2017-12-08,757,0.34,113.55
Oil & Masala,Edible Oil & Ghee,Pudukottai,2018-09-03,2101,0.34,483.23
Beverages,Health Drinks,Nagercoil,2017-12-31,863,0.23,120.82
Bakery,Biscuits,Trichy,2018-10-15,2479,0.11,371.85
Beverages,Health Drinks,Ramanadhapuram,2017-12-23,1138,0.25,295.88
"Eggs, Meat & Fish",Eggs,Bodi,2018-03-25,1482,0.13,237.12
Beverages,Health Drinks,Pudukottai,2018-08-17,1920,0.32,576.0
Beverages,Soft Drinks,Pudukottai,2016-04-25,842,0.19,58.94
Oil & Masala,Spices,Dharmapuri,2015-04-03,1416,0.17,481.44
Snacks,Chocolates,Pudukottai,2017-12-23,746,0.3,186.5
Snacks,Chocolates,Salem,2015-11-16,750,0.24,315.0
Food Grains,Rice,Bodi,2016-10-26,930,0.27,83.7
Oil & Masala,Edible Oil & Ghee,Vellore,2016-09-25,2443,0.26,122.15
Oil & Masala,Spices,Virudhunagar,2017-04-10,1581,0.35,648.21
Fruits & Veggies,Fresh Fruits,Chennai,2018-08-17,2237,0.14,425.03
Beverages,Soft Drinks,Ooty,2015-03-14,2018,0.2,565.04
Fruits & Veggies,Fresh Fruits,Chennai,2015-05-13,2061,0.15,350.37
Bakery,Breads & Buns,Bodi,2016-05-18,1393,0.25,571.13
Fruits & Veggies,Fresh Fruits,Virudhunagar,2016-03-19,985,0.21,413.7
Bakery,Breads & Buns,Chennai,2017-08-21,900,0.15,333.0
Snacks,Chocolates,Tirunelveli,2018-06-03,1657,0.1,265.12
Bakery,Breads & Buns,Karur,2017-06-12,1476,0.35,531.36
Oil & Masala,Masalas,Ooty,2015-09-20,939,0.32,215.97
"Eggs, Meat & Fish",Chicken,Trichy,2017-09-26,613,0.3,61.3
Oil & Masala,Spices,Ramanadhapuram,2015-11-21,841,0.18,185.02
"Eggs, Meat & Fish",Chicken,Dindigul,2017-09-20,654,0.26,130.8
Bakery,Cakes,Salem,2017-12-23,1947,0.11,739.86
Oil & Masala,Masalas,Salem,2018-11-09,1233,0.25,123.3
Snacks,Chocolates,Virudhunagar,2018-12-25,600,0.15,84.0
Food Grains,Dals & Pulses,Salem,2018-03-16,2118,0.15,232.98
"Eggs, Meat & Fish",Mutton,Nagercoil,2016-12-08,1784,0.32,642.24
"Eggs, Meat & Fish",Eggs,Tirunelveli,2016-08-15,502,0.34,120.48
Beverages,Soft Drinks,Coimbatore,2017-02-04,1146,0.13,309.42
Fruits & Veggies,Fresh Vegetables,Coimbatore,2018-10-08,1979,0.21,197.9
Fruits & Veggies,Organic Vegetables,Tirunelveli,2016-12-27,2488,0.27,398.08
Beverages,Health Drinks,Tenkasi,2017-12-23,1674,0.31,736.56
"Eggs, Meat & Fish",Chicken,Tenkasi,2015-11-24,2399,0.23,839.65
Beverages,Soft Drinks,Virudhunagar,2017-12-26,2266,0.35,657.14
"Eggs, Meat & Fish",Fish,Pudukottai,2016-09-18,1298,0.1,285.56
Bakery,Biscuits,Pudukottai,2018-05-12,1721,0.31,137.68
Bakery,Biscuits,Tenkasi,2015-02-14,1809,0.32,253.26
Fruits & Veggies,Organic Fruits,Namakkal,2018-03-16,504,0.34,50.4
"Eggs, Meat & Fish",Fish,Pudukottai,2016-09-28,2004,0.15,761.52
Oil & Masala,Masalas,Karur,2017-12-02,1608,0.22,723.6
Food Grains,Organic Staples,Cumbum,2018-01-24,1758,0.25,404.34
Snacks,Chocolates,Pudukottai,2017-12-26,1765,0.22,388.3
Bakery,Breads & Buns,Pudukottai,2018-09-19,1899,0.16,493.74
"Eggs, Meat & Fish",Mutton,Karur,2015-06-13,674,0.2,289.82
Beverages,Health Drinks,Viluppuram,2015-10-31,2399,0.24,575.76
"Eggs, Meat & Fish",Chicken,Trichy,2016-04-26,1277,0.18,421.41
Beverages,Health Drinks,Theni,2016-04-30,1511,0.23,362.64
Snacks,Chocolates,Krishnagiri,2018-12-22,803,0.19,240.9
Fruits & Veggies,Fresh Fruits,Nagercoil,2016-02-06,1810,0.25,217.2
Oil & Masala,Spices,Pudukottai,2017-12-23,1092,0.27,414.96
Oil & Masala,Spices,Virudhunagar,2018-05-27,2025,0.18,486.0
Snacks,Noodles,Trichy,2015-10-31,1753,0.28,315.54
Beverages,Health Drinks,Madurai,2016-02-18,728,0.12,254.8
Fruits & Veggies,Organic Fruits,Karur,2018-07-11,1251,0.24,250.2
Fruits & Veggies,Fresh Vegetables,Karur,2015-03-30,1415,0.26,396.2
Snacks,Chocolates,Krishnagiri,2015-11-26,1563,0.14,422.01
Beverages,Health Drinks,Tenkasi,2015-04-06,1801,0.33,720.4
Snacks,Cookies,Theni,2018-05-04,1890,0.29,718.2
Snacks,Cookies,Chennai,2018-09-22,1572,0.32,267.24
Food Grains,Dals & Pulses,Coimbatore,2017-08-22,1974,0.14,197.4
Food Grains,Atta & Flour,Madurai,2017-06-02,1680,0.17,336.0
Food Grains,Dals & Pulses,Tirunelveli,2018-08-17,1005,0.26,130.65
Bakery,Cakes,Nagercoil,2018-09-09,2178,0.26,936.54
Fruits & Veggies,Organic Vegetables,Theni,2018-03-12,1961,0.13,196.1
Bakery,Biscuits,Kanyakumari,2016-09-03,2239,0.32,626.92
Oil & Masala,Edible Oil & Ghee,Bodi,2018-12-22,888,0.1,399.6
Bakery,Cakes,Kanyakumari,2015-03-30,2392,0.3,789.36
Food Grains,Organic Staples,Ramanadhapuram,2018-03-31,2177,0.12,195.93
Bakery,Biscuits,Pudukottai,2016-09-28,1787,0.2,482.49
"Eggs, Meat & Fish",Fish,Ramanadhapuram,2018-08-20,2046,0.15,920.7
